Light_01.1	Heavy_01.1	Light_02.2	Heavy_02.2	Light_03.2	Heavy_03.2	Light_04.3	Heavy_04.3	Light_05.3	Heavy_05.3	Light_06.3	Light_07.3	Heavy_06.3
srp-6	2.38715123706753e-06	2.38715123706753e-06	2.17849789497177e-05	9.54860494827014e-06	5.91805360275705e-05	9.54860494827014e-06	2.38715123706754e-06	2.38715123706754e-06	2.38715123706754e-06	2.38715123706754e-06	2.38715123706754e-06	2.38715123706754e-06	2.38715123706754e-06
srp-7	3.74560533618354e-05	0.000506880109977195	0.000419526328398938	2.94366199953867e-05	0.000486811957845882	8.64259605564237e-05	0.000529696957901842	0.000131919257340747	0.000368050372543421	0.000208557589980459	0.000322272382109473	0.000153571035451818	3.05628102428283e-06
srr-4	1.47419203067061e-05	7.91977240555743e-05	6.40036737044272e-06	6.40036737044272e-06	6.40036737044272e-06	6.40036737044272e-06	1.71512054360011e-06	1.71512054360011e-06	1.71512054360011e-06	9.70521802294418e-05	1.71512054360011e-06	1.71512054360011e-06	1.71512054360011e-06
sars-1	0.000332247356645296	1.4650481109677e-05	0.0003609485256363	7.58096124061487e-05	0.000205687245313548	4.25670788458448e-06	0.000129611746822683	8.43611509848146e-05	0.000488531359108946	0.000265547462306081	5.69863752617421e-07	0.000279413353884383	5.69863752617421e-07
sru-13	0	0	0	0	0	0	0	0	0	0	0	0	0
sto-1	0.00102002324220938	0.000905924232879878	0.000974564630152022	0.00100853243578714	0.00109635502906221	0.000783221022709787	0.0012630098894863	0.00152686214649655	0.0003805989853282	0.00208493769125581	4.15098743427091e-05	0.00084118404376853	0.00175538677324788
sto-6	2.23746970587614e-07	2.23746970587614e-07	2.23746970587614e-07	2.23746970587614e-07	2.23746970587614e-07	2.23746970587614e-07	8.94987882350457e-07	8.94987882350457e-07	8.94987882350457e-07	8.07726563821286e-05	8.94987882350457e-07	8.94987882350457e-07	8.94987882350457e-07
str-158	0	0	0	0	0	0	0	0	0	0	0	0	0
sue-1	1.2416498554024e-07	1.2416498554024e-07	1.2416498554024e-07	1.2416498554024e-07	1.2416498554024e-07	1.2416498554024e-07	4.96659942160961e-07	4.96659942160961e-07	4.96659942160961e-07	4.48235597800267e-05	4.96659942160961e-07	4.96659942160961e-07	4.96659942160961e-07
sup-17	8.08247790913392e-05	2.83841421948313e-05	8.2072944758583e-05	3.59303002078017e-05	5.75636324864077e-05	3.59424658075615e-05	1.54421352069152e-05	0.000101129248870552	1.54421352069152e-05	0.00018799294007051	1.54421352069152e-05	0.000112929552221508	1.54421352069152e-05
sur-5	3.06130022965456e-06	3.06130022965456e-06	4.01339611569844e-05	1.22452009186182e-05	5.87080885898248e-05	1.22452009186182e-05	3.06130022965456e-06	3.06130022965456e-06	3.06130022965456e-06	3.06130022965456e-06	3.06130022965456e-06	3.06130022965456e-06	3.06130022965456e-06
sur-6	3.05851352163258e-07	3.05851352163258e-07	1.22340540865303e-06	1.22340540865303e-06	3.05851352163259e-05	1.22340540865303e-06	3.05851352163258e-07	3.05851352163258e-07	3.05851352163258e-07	3.05851352163258e-07	3.05851352163258e-07	3.05851352163258e-07	3.05851352163258e-07
syx-3	5.94114202871542e-05	7.73104315469205e-06	7.92899715660475e-05	1.0034501916443e-07	1.0034501916443e-07	1.0034501916443e-07	6.06983014356782e-06	6.06983014356782e-06	6.06983014356782e-06	6.06983014356782e-06	6.06983014356782e-06	6.06983014356782e-06	6.06983014356782e-06
syx-2	0.00195982624354708	0.00083655143676136	0.00173754682395755	0.00105284641313458	0.00168118977179628	0.000976715428124649	0.00311625238880005	0.000652520785357181	0.00139657088825813	0.00146457308849427	0.000615692065611204	0.00259218783297136	0.00054947596854928
syx-5	1.48179448707256e-06	1.48179448707256e-06	2.45762776917051e-05	2.28567352393234e-05	5.92717794829023e-06	5.92717794829023e-06	1.48179448707256e-06	1.48179448707256e-06	1.48179448707256e-06	1.48179448707256e-06	1.48179448707256e-06	1.48179448707256e-06	1.48179448707256e-06
syx-4	7.54332586916565e-05	4.59989167938308e-06	5.99372289896973e-05	1.2667781618191e-06	5.7609676346596e-05	1.2667781618191e-06	1.06945233295242e-05	1.06945233295242e-05	1.06945233295242e-05	1.06945233295242e-05	1.06945233295242e-05	1.06945233295242e-05	1.06945233295242e-05
fut-3	0.000145359078258453	8.31128883682369e-06	7.13721706817529e-05	1.43983372012274e-05	0.000132466832062609	3.7536561389056e-05	1.36252294413101e-05	0.000168814522145826	1.36252294413101e-05	0.000434261505748664	1.36252294413101e-05	1.36252294413101e-05	1.36252294413101e-05
tag-10	0.00154986286263286	0.00403344652553511	0.00176768581867302	0.00393913961453118	0.00149668820452191	0.00387655177080103	0.00215632324078698	0.00425026825814682	0.0020195281306738	0.00421741593056145	0.000814967831021867	0.00158743430799203	0.00492392006965292
hdl-2	5.62713388089798e-07	5.62713388089798e-07	5.62713388089796e-07	5.62713388089796e-07	5.62713388089796e-07	5.62713388089796e-07	2.25085355235919e-06	3.63101071932863e-05	2.25085355235919e-06	2.25085355235919e-06	2.25085355235919e-06	4.52475688668967e-05	2.25085355235919e-06
nck-1	3.95610896230804e-05	5.44290459546927e-06	6.02255109232011e-06	6.02255109232011e-06	9.76788704150203e-05	6.02255109232011e-06	1.85880149187877e-05	1.85880149187877e-05	1.85880149187877e-05	1.85880149187877e-05	1.85880149187877e-05	1.85880149187877e-05	1.85880149187877e-05
raga-1	6.3929924831602e-06	6.3929924831602e-06	3.54214385324012e-05	6.51858767020514e-06	8.59043655857408e-05	6.51858767020514e-06	6.10867298205832e-10	6.10867298205832e-10	6.10867298205832e-10	6.10867298205832e-10	0.000308029281468222	6.10867298205832e-10	6.10867298205832e-10
sdhb-1	2.05284122762981e-05	2.05284122762981e-05	4.36099021695116e-05	0.000153516450635567	3.80041646843199e-06	0.000107899211050713	4.2971229113905e-06	4.2971229113905e-06	4.2971229113905e-06	0.000371645213112098	4.2971229113905e-06	4.2971229113905e-06	4.2971229113905e-06
prdx-2	0.00310678591238373	0.00253795362641582	0.00371215676891426	0.00248446027511128	0.0031874431137267	0.00202536320211907	0.00461832637689809	0.000661538200211864	0.00442704746339575	0.00103786410798474	0.00576818457737918	0.00329433123219017	0.00208235722173537
ttn-1	2.98954563660063e-06	2.98954563660063e-06	5.61332413521106e-06	1.26122763517818e-06	5.29172602040522e-06	1.26215439894913e-06	5.69542730386781e-09	1.18827940336206e-05	5.69542730386781e-09	1.00585894111106e-05	3.34825779840765e-05	5.69542730386781e-09	5.69542730386781e-09
nrfl-1	0.00033146802063859	0.00119909538724035	0.000407058497352442	0.000917477523735401	0.000505047995158437	0.00107122572149931	6.49006322602423e-05	0.00180542828567953	6.49006322602423e-05	0.0021262309472807	6.49006322602423e-05	0.000846691123445301	0.00185348592720646
ant-1.1	0.000404129774349656	0.000512394717817437	0.00020233521944147	0.000762826219881791	0.000192999820103503	0.000884588260024073	0.000287538437173189	0.00177571676196319	1.16519226531171e-05	0.00174364084955357	1.16519226531171e-05	0.000229652003539831	0.000715696995983053
glod-4	5.32411475376558e-05	1.33102868844139e-05	3.32757172110349e-06	3.32757172110349e-06	3.32757172110349e-06	3.32757172110349e-06	3.32757172110349e-06	3.32757172110349e-06	3.32757172110349e-06	3.32757172110349e-06	3.32757172110349e-06	3.32757172110349e-06	3.32757172110349e-06
heh-1	3.24358218766651e-05	3.24358218766651e-05	0.000179101777417346	1.39628612231182e-05	0.000284646614913984	1.39628612231182e-05	0.000613765299587405	3.83593509067767e-06	0.000619273351772785	3.83593509067767e-06	3.83593509067767e-06	3.83593509067767e-06	3.83593509067767e-06
ppm-1.A	0.000111535706731136	2.05305050702263e-06	6.11764991304532e-05	3.99556715536072e-06	5.85747666007156e-05	2.28516004419112e-05	1.17768289623115e-05	1.17768289623115e-05	1.17768289623115e-05	0.000129010252195329	1.17768289623115e-05	1.17768289623115e-05	1.17768289623115e-05
fntb-1	3.90814074329834e-07	3.90814074329834e-07	3.90814074329834e-05	1.56325629731934e-06	1.56325629731934e-06	1.56325629731934e-06	3.90814074329834e-07	3.90814074329834e-07	3.90814074329834e-07	3.90814074329834e-07	3.90814074329834e-07	3.90814074329834e-07	3.90814074329834e-07
magu-2	4.46286326742664e-05	8.24687710436441e-05	1.48624075926874e-05	0.000141103655847414	0.000142428279859852	1.48624075926874e-05	4.69579870713256e-05	0.000197413886736565	4.69579870713256e-05	4.69579870713256e-05	4.69579870713256e-05	4.69579870713256e-05	4.69579870713256e-05
tag-120	0.0004395424016069	0.000789742422981376	0.000453836623008551	0.000657252575386706	0.000554651694684285	0.000764180879689353	0.00120164190110791	0.000731805358235712	0.000368856538785198	0.000836902986063832	0.000313218080942739	0.000417322250575785	0.000564476908554515
tag-123	3.5847567298895e-07	5.87412834367987e-05	4.08780608200209e-05	5.90739970856647e-05	3.86827083014498e-05	1.42360539330102e-05	1.00764419510979e-05	1.00764419510979e-05	1.00764419510979e-05	9.75058299782532e-05	1.00764419510979e-05	1.00764419510979e-05	1.00764419510979e-05
ivns-1	1.85307734786797e-07	1.85307734786797e-07	7.41230939147187e-07	7.41230939147187e-07	1.85307734786797e-05	7.41230939147187e-07	1.85307734786797e-07	1.85307734786797e-07	1.85307734786797e-07	1.85307734786797e-07	1.85307734786797e-07	1.85307734786797e-07	1.85307734786797e-07
snx-3	9.23503855437116e-05	2.30875963859279e-05	5.77189909648197e-06	5.77189909648197e-06	5.77189909648197e-06	5.77189909648197e-06	5.77189909648198e-06	5.77189909648198e-06	5.77189909648198e-06	5.77189909648198e-06	5.77189909648198e-06	5.77189909648198e-06	5.77189909648198e-06
kcc-1	1.26754714866886e-05	1.26754714866886e-05	1.73624750002538e-05	0.000135078509778609	1.73624750002538e-05	0.000119954714144223	3.67924120650826e-07	0.000112831626357863	3.67924120650826e-07	0.000126940313392815	3.67924120650826e-07	3.67924120650826e-07	3.67924120650826e-07
tag-164	5.37277706929767e-07	5.37277706929767e-07	2.14911082771907e-06	2.14911082771907e-06	2.14911082771907e-06	5.37277706929768e-05	5.37277706929767e-07	5.37277706929767e-07	5.37277706929767e-07	5.37277706929767e-07	5.37277706929767e-07	5.37277706929767e-07	5.37277706929767e-07
mtrr-1	8.20400333412273e-06	8.20400333412273e-06	4.98353927188654e-05	1.22180860778325e-05	2.85958072558136e-05	1.97607705827056e-05	0.000111588965622543	2.49970547039754e-06	2.49970547039754e-06	2.49970547039754e-06	2.49970547039754e-06	2.49970547039754e-06	2.49970547039754e-06
abcf-1	6.7366040291885e-07	6.7366040291885e-07	4.3468611961279e-07	4.3468611961279e-07	2.76780644210811e-05	4.3468611961279e-07	2.6069614376276e-08	2.6069614376276e-08	2.6069614376276e-08	4.50797095632276e-05	2.6069614376276e-08	2.6069614376276e-08	2.6069614376276e-08
cox-6A	1.15495767933854e-05	1.15495767933854e-05	4.61983071735415e-05	0.000132998069705147	4.61983071735415e-05	0.000245087032068347	1.15495767933854e-05	1.15495767933854e-05	1.15495767933854e-05	1.15495767933854e-05	1.15495767933854e-05	1.15495767933854e-05	1.15495767933854e-05
tax-6	6.10526328077421e-05	4.50891233807338e-09	2.8295536860997e-05	2.60240125445745e-05	7.88241754349232e-05	1.44862948805272e-05	1.50019493052971e-05	1.50019493052971e-05	1.50019493052971e-05	1.50019493052971e-05	1.50019493052971e-05	1.50019493052971e-05	1.50019493052971e-05
tba-1	9.95435992326632e-05	1.73872755659379e-06	3.3758148173336e-05	3.10324938174401e-05	3.17930266536181e-05	3.10486960047514e-05	8.39421339768543e-06	8.39421339768543e-06	0.000490689210370832	8.39421339768543e-06	8.39421339768543e-06	8.39421339768543e-06	8.39421339768543e-06
tba-2	0.000568018354941578	8.91621663052262e-05	0.000425126280766497	0.00014472961619864	0.000409428961979447	0.000186817268534418	0.000404903237133264	0.000342419142238189	0.000408114878413982	0.000223753954574262	0.000467004100290824	0.000405680532034729	8.57748806194829e-07
tba-4	8.43460183057194e-06	8.43460183057194e-06	9.32708763248029e-05	6.9452245241735e-06	5.22733097262544e-05	6.9452245241735e-06	0.00011694240903685	7.22852739151245e-08	0.000117939054133299	7.22852739151245e-08	7.22852739151245e-08	7.22852739151245e-08	7.22852739151245e-08
tba-5	4.86156882322159e-07	4.86156882322159e-07	4.86156882322158e-07	4.86156882322158e-07	4.86156882322158e-07	4.86156882322158e-07	1.94462752928863e-06	1.94462752928863e-06	1.94462752928863e-06	1.94462752928863e-06	0.000175502634518299	1.94462752928863e-06	1.94462752928863e-06
tba-6	1.51855470461246e-08	7.25560923467809e-05	2.4020966982525e-05	2.24157787988949e-05	4.29667585080383e-06	9.44711128500134e-05	3.80099009008516e-06	0.000112062486972715	3.80099009008516e-06	9.8212759693725e-05	3.80099009008516e-06	3.80099009008516e-06	3.80099009008516e-06
tba-7	1.26390495935825e-06	1.26390495935825e-06	4.18765871399863e-05	4.33082919476585e-07	4.33082919476585e-07	4.33082919476585e-07	0.000113774573385429	2.17291085921091e-07	2.17291085921091e-07	2.17291085921091e-07	2.17291085921091e-07	2.17291085921091e-07	2.17291085921091e-07
tbb-1	0.000102321583451325	9.87844593956582e-05	7.58409197856529e-05	0.000130090904485682	7.37416762782935e-05	0.000130124075578748	0.000134118362925812	8.6301593112269e-05	0.000135184351356303	0.000142921378889228	0.000228615575616173	0.000102160020590985	2.60555419089427e-07
tbb-2	0.000141396290361557	1.05111961667986e-05	4.84474347113466e-05	4.61212007031639e-05	9.45224360492431e-05	4.61351513289714e-05	6.30006091129331e-05	3.19084462503595e-05	0.00015832263580481	2.46274332755455e-05	0.000131617072193772	0.000181793206337459	9.74003102502101e-06
tbb-4	0.000148480359388345	0.000100932422697021	1.16891137403698e-05	0.000300569536632405	0.000177653749197513	0.000107723058299585	3.27632411228016e-05	0.000211779109437582	3.27632411228016e-05	0.000192151137394525	0.000702303613219633	3.27632411228016e-05	3.27632411228016e-05
tbb-6	2.113853845976e-06	2.113853845976e-06	5.45432530739137e-05	8.455415383904e-06	1.80279926138091e-05	8.455415383904e-06	2.113853845976e-06	2.113853845976e-06	2.113853845976e-06	2.113853845976e-06	2.113853845976e-06	2.113853845976e-06	2.113853845976e-06
tbg-1	7.05929927055241e-07	7.05929927055241e-07	7.05929927055242e-05	2.82371970822096e-06	2.82371970822096e-06	2.82371970822096e-06	7.05929927055241e-07	7.05929927055241e-07	7.05929927055241e-07	7.05929927055241e-07	7.05929927055241e-07	7.05929927055241e-07	7.05929927055241e-07
tbh-1	1.48597646598313e-06	1.48597646598313e-06	3.83422868143354e-05	5.94390586393252e-06	1.26731433225787e-05	5.94390586393252e-06	1.48597646598313e-06	1.48597646598313e-06	1.48597646598313e-06	1.48597646598313e-06	1.48597646598313e-06	1.48597646598313e-06	1.48597646598313e-06
tfg-1	1.75105077510935e-05	1.75105077510935e-05	1.30037723048892e-05	3.84207411981904e-05	1.21760106327989e-05	1.1863122050418e-05	9.53246869474253e-07	5.56853862645062e-05	9.42561041106387e-05	4.62673865212926e-05	9.53246869474253e-07	6.80309231993499e-05	9.53246869474253e-07
tli-1	6.15669236958078e-05	1.53917309239519e-05	3.84793273098798e-06	3.84793273098798e-06	3.84793273098798e-06	3.84793273098798e-06	3.84793273098799e-06	3.84793273098799e-06	3.84793273098799e-06	3.84793273098799e-06	3.84793273098799e-06	3.84793273098799e-06	3.84793273098799e-06
tpi-1	0.000569932528864996	0.00071102203539015	0.00139179333650728	0.000303246929936072	0.00180322591095838	1.51427727089825e-05	0.00216827570559454	3.19299317321652e-06	0.00171736453174339	3.19299317321652e-06	0.00250359196578025	0.00112100820654175	3.19299317321652e-06
tre-3	0.00349315560403507	0.0168453481072465	0.0061008309658865	0.0117528139185981	0.005941185639529	0.0130388557303113	0.00786233110125947	0.0138617785678804	0.00470142827647931	0.0171354456790669	0.00298646332520768	0.00516607102250614	0.0165700685808014
trf-1	0.000268059390708023	6.1413275903198e-05	0.000132572846045625	0.000230488508964833	6.05935905412127e-05	0.00019427616800755	0.000230440051909811	0.000244312092088415	0.000138663092591956	0.000149645005500866	0.000114059373673839	9.32603847390379e-05	9.16982615274876e-05
tars-1	0.000195256669691263	1.64222371220964e-05	0.00024884440736774	6.81304927545756e-05	0.000181706195236425	2.12296633969731e-06	0.000101792429688109	5.57126762298616e-05	0.000237708367956189	0.000110623743052916	8.54030071618274e-05	0.000167848872123428	6.73607874694063e-06
tsn-1	0.000553137880826656	0.000292837382879624	0.000205861324483751	0.000709717824247523	0.000195358315606049	0.000691547413070335	0.000368124469526477	0.000721250203386931	0.000314799618709681	0.000729940951830441	7.916297792125e-05	0.000354829650711075	0.000560403790895909
tsp-1	0.00041444986501323	0.00069256032579446	0.000192244976136821	0.000742148613338239	0.000536063437396799	0.000846139286770179	0.000910551557168037	0.00061465716446664	0.000649758762291582	0.000682243142581909	1.73422088698384e-05	0.000509649282794944	0.000902608927198495
tsp-2	0.000121938230984117	0.000211860946897687	0.000167909008464056	0.000161884605321403	0.000163580147623851	0.000161920849307899	7.73854431877292e-06	0.000399221943853546	7.73854431877292e-06	0.0001957656958021	7.73854431877292e-06	0.00066602148950101	0.000460874890307952
tsp-6	0.000249606059623251	1.50635947897218e-05	9.28908430841394e-05	0.000178229837154424	0.00027198761077681	1.44216170456226e-08	0.000131709967169047	6.92726271593706e-05	0.000133165094073397	5.44280493148805e-05	1.41458331728744e-05	0.000365508553280406	0.000219230509170153
tsp-10	1.53836292437305e-07	0.000331582936593591	1.86577372752667e-06	0.00027060728179996	1.86577372752667e-06	0.000270681021306168	9.48118138950151e-07	0.00050463958489939	9.48118138950151e-07	0.000574682039593229	9.48118138950151e-07	9.48118138950151e-07	0.000392766610743216
tsp-15	5.60728456636347e-05	0.00054799300364875	0.00030570335814578	0.000288484264144955	0.000156080466685463	0.000220001440395148	0.000111188864973849	0.000476906508566364	0.000112470422129036	0.000392511244401094	1.6481026736969e-05	0.000319293728690631	0.000994266560025316
uba-1	0.0002838852674405	0.000222414470732209	0.000555396937645629	0.00012402583179149	0.000530881662240307	3.34142342634633e-05	0.000383246709440748	0.000208279410926321	0.000386397741130049	0.000148314846203437	0.000287061833544613	0.000370446893879989	8.34424314993241e-05
ubc-9	9.12026622414535e-07	9.12026622414535e-07	3.64810648965814e-06	3.64810648965814e-06	9.12026622414536e-05	3.64810648965814e-06	9.12026622414536e-07	9.12026622414536e-07	9.12026622414536e-07	9.12026622414536e-07	9.12026622414536e-07	9.12026622414536e-07	9.12026622414536e-07
ubc-13	0.00028094290913781	1.89557615862642e-05	0.000152982385066781	2.06127339211003e-08	0.000147848887554192	2.06127339211003e-08	1.77262062197293e-05	1.77262062197293e-05	1.77262062197293e-05	0.000329961947285295	1.77262062197293e-05	1.77262062197293e-05	1.77262062197293e-05
ubc-18	8.21523824940296e-06	0.000138130698444315	0.00011167740615794	2.48729271496415e-06	0.000107326150666785	2.48729271496415e-06	1.97432615210057e-05	1.97432615210057e-05	1.97432615210057e-05	1.97432615210057e-05	1.97432615210057e-05	1.97432615210057e-05	1.97432615210057e-05
ubh-4	5.6688527927222e-06	5.6688527927222e-06	1.31246813385424e-05	2.26754111708888e-05	0.000237920815056259	2.26754111708888e-05	5.66885279272221e-06	5.66885279272221e-06	5.66885279272221e-06	5.66885279272221e-06	5.66885279272221e-06	5.66885279272221e-06	5.66885279272221e-06
ubl-1	0.000183351776453859	0.000183351776453859	8.01484516657874e-05	0.000320596858592286	0.000189008313405834	0.000183796729278461	1.08066183569571e-06	0.00113042063833519	1.08066183569571e-06	0.000590632400930496	1.08066183569571e-06	1.08066183569571e-06	0.00106944443733468
ubl-5	1.48326199152188e-05	1.48326199152188e-05	0.000162482275690678	2.33820959170591e-05	2.33820959170591e-05	0.000152014351379131	9.68629242735257e-07	9.68629242735257e-07	9.68629242735257e-07	0.00044327346470178	9.68629242735257e-07	9.68629242735257e-07	9.68629242735257e-07
ubq-2	1.82205888797038e-05	1.82205888797038e-05	2.99759111414203e-05	5.60375877340021e-05	5.73909513800575e-05	5.60664218999684e-05	1.45556493409991e-06	1.45556493409991e-06	1.45556493409991e-06	0.00051261938497319	1.45556493409991e-06	1.45556493409991e-06	1.45556493409991e-06
uev-1	1.5633965927914e-06	1.5633965927914e-06	1.5633965927914e-06	1.5633965927914e-06	1.5633965927914e-06	1.5633965927914e-06	6.2535863711656e-06	6.2535863711656e-06	6.2535863711656e-06	6.2535863711656e-06	0.000564386169997695	6.2535863711656e-06	6.2535863711656e-06
ufd-1	1.83386843387835e-06	1.83386843387835e-06	3.01068197761567e-05	7.33547373551339e-06	2.85868127803136e-05	7.33547373551339e-06	1.83386843387835e-06	1.83386843387835e-06	1.83386843387835e-06	1.83386843387835e-06	1.83386843387835e-06	1.83386843387835e-06	1.83386843387835e-06
ula-1	1.13896449867491e-06	1.13896449867491e-06	1.86985054432322e-05	4.55585799469963e-06	1.7754471523448e-05	4.55585799469963e-06	1.13896449867491e-06	1.13896449867491e-06	1.13896449867491e-06	1.13896449867491e-06	1.13896449867491e-06	1.13896449867491e-06	1.13896449867491e-06
unc-2	2.38556800010375e-06	9.54227200041502e-06	5.96392000025938e-07	5.96392000025938e-07	5.96392000025938e-07	5.96392000025938e-07	5.96392000025939e-07	5.96392000025939e-07	5.96392000025939e-07	5.96392000025939e-07	5.96392000025939e-07	5.96392000025939e-07	5.96392000025939e-07
unc-11	8.92973115024324e-06	0.000146712062998187	3.03487243177898e-05	6.19338846173599e-05	2.91894544981875e-05	0.000130415932745694	2.79585128442147e-05	2.79585128442147e-05	2.79585128442147e-05	0.000446354683779655	2.79585128442147e-05	2.79585128442147e-05	2.79585128442147e-05
unc-13	1.02121245447654e-05	2.55303113619134e-06	6.38257784047836e-07	6.38257784047836e-07	6.38257784047836e-07	6.38257784047836e-07	6.38257784047837e-07	6.38257784047837e-07	6.38257784047837e-07	6.38257784047837e-07	6.38257784047837e-07	6.38257784047837e-07	6.38257784047837e-07
unc-15	2.4722669279721e-05	2.4722669279721e-05	4.79973473803538e-05	1.68160303771263e-05	4.40784085376185e-05	4.93219244990263e-06	2.4722669279721e-05	2.4722669279721e-05	2.4722669279721e-05	2.4722669279721e-05	2.4722669279721e-05	2.4722669279721e-05	2.4722669279721e-05
unc-18	0.000561104436304823	0.000579163762563763	0.000606269945504219	0.00050963955986048	0.000623077416886615	0.000545113367686441	0.000391413745136798	0.000838883132297174	0.000393989205810721	0.000883430247018675	0.000257776612805832	0.000468740771118947	0.000967950731553085
unc-22	7.19836207690567e-07	7.19836207690567e-07	1.18176301925101e-05	2.87934483076227e-06	1.12209919324595e-05	2.87934483076227e-06	7.19836207690567e-07	7.19836207690567e-07	7.19836207690567e-07	7.19836207690567e-07	7.19836207690567e-07	7.19836207690567e-07	7.19836207690567e-07
unc-27	6.17203316225104e-07	6.17203316225104e-07	2.46881326490042e-06	2.46881326490042e-06	2.46881326490042e-06	6.17203316225105e-05	6.17203316225105e-07	6.17203316225105e-07	6.17203316225105e-07	6.17203316225105e-07	6.17203316225105e-07	6.17203316225105e-07	6.17203316225105e-07
unc-32	0.000156234175161314	0.000218020612227831	0.000250873242083341	0.000311988216366294	9.50001604119401e-05	0.000127256601867933	2.78086503743545e-05	0.000518208319872431	2.78086503743545e-05	0.00054282747912673	2.78086503743545e-05	0.000220023261312355	0.000350098040946303
unc-33	2.99649032134347e-07	2.99649032134347e-07	2.99649032134347e-05	1.19859612853739e-06	1.19859612853739e-06	1.19859612853739e-06	2.99649032134347e-07	2.99649032134347e-07	2.99649032134347e-07	2.99649032134347e-07	2.99649032134347e-07	2.99649032134347e-07	2.99649032134347e-07
tln-1	2.12738712589442e-05	2.12738712589442e-05	4.04729325861473e-08	0.000363016023464546	4.04729325861473e-08	4.04729325861473e-08	1.94585252808501e-05	1.94585252808501e-05	1.94585252808501e-05	0.000327785889575675	0.00131316191287613	1.94585252808501e-05	1.94585252808501e-05
unc-43	2.17455190561626e-05	2.17455190561626e-05	0.000134716592724871	8.69820762246502e-05	0.000126525892081804	2.62567490201182e-05	2.17455190561626e-05	2.17455190561626e-05	2.17455190561626e-05	2.17455190561626e-05	2.17455190561626e-05	2.17455190561626e-05	2.17455190561626e-05
unc-44	3.61038888894882e-06	3.61038888894882e-06	2.1503627419289e-05	1.44415555557953e-05	0.000111590031706333	1.44415555557953e-05	3.61038888894882e-06	3.61038888894882e-06	3.61038888894882e-06	3.61038888894882e-06	3.61038888894882e-06	3.61038888894882e-06	3.61038888894882e-06
unc-45	1.55378594048817e-07	1.55378594048817e-07	6.21514376195267e-07	1.55378594048817e-05	6.21514376195267e-07	6.21514376195267e-07	1.55378594048817e-07	1.55378594048817e-07	1.55378594048817e-07	1.55378594048817e-07	1.55378594048817e-07	1.55378594048817e-07	1.55378594048817e-07
unc-52	1.11111600898369e-05	1.11111600898369e-05	0.000131882555171158	4.44446403593475e-05	0.000230514756292265	4.44446403593475e-05	1.11111600898369e-05	1.11111600898369e-05	1.11111600898369e-05	1.11111600898369e-05	1.11111600898369e-05	1.11111600898369e-05	1.11111600898369e-05
unc-54	0.000259304304771263	0.000143087106726332	0.000328019385278132	8.69870554816704e-05	0.000341413438573683	0.000104331812798038	0.000117658760150976	0.000656626242580528	0.000118923013487797	0.000441379867659552	1.46392356252484e-05	9.64517498978643e-05	0.000262238835275324
unc-57	8.51181988490461e-05	8.01951291855545e-05	0.000181478401060801	6.69427197875488e-06	0.000313863791134713	6.69427197875488e-06	4.88007956318308e-05	4.88007956318308e-05	4.88007956318308e-05	4.88007956318308e-05	4.88007956318308e-05	0.000471732357463345	4.88007956318308e-05
unc-60	1.00496641894283e-05	1.00496641894283e-05	0.000217986636590736	4.01986567577133e-05	0.000112287799047263	4.01986567577133e-05	1.00496641894283e-05	1.00496641894283e-05	1.00496641894283e-05	1.00496641894283e-05	1.00496641894283e-05	1.00496641894283e-05	1.00496641894283e-05
unc-64	0.000871472945354595	0.000479409249436228	0.000804572354179386	0.00033656281860163	0.00111827694738959	0.00051442741154732	0.000911799944674337	0.000328189638021106	0.00070810253000554	0.0010791158637558	0.00043434002697282	0.00101720652207642	0.000378296750798468
unc-70	3.82806704324868e-07	2.26974721727457e-05	2.11418166714108e-06	1.51479124144414e-05	8.65109756232377e-06	8.47777079165733e-06	4.29623589900887e-06	4.29623589900887e-06	4.29623589900887e-06	4.29623589900887e-06	4.29623589900887e-06	4.29623589900887e-06	4.29623589900887e-06
unc-78	5.87724349926437e-05	0.000329902160866253	0.000183956927071619	0.000140139380194771	0.000320183041156983	6.99610962345213e-05	0.000352039161513646	0.000108701863382876	0.000444832637379772	0.000139196630086062	0.000151449389211413	0.000263619971425337	4.72860625363368e-08
unc-79	1.71681841984454e-07	1.71681841984454e-07	6.86727367937818e-07	6.86727367937818e-07	6.86727367937818e-07	1.71681841984454e-05	1.71681841984455e-07	1.71681841984455e-07	1.71681841984455e-07	1.71681841984455e-07	1.71681841984455e-07	1.71681841984455e-07	1.71681841984455e-07
unc-80	4.80283309243835e-08	4.80283309243835e-08	4.80283309243836e-06	1.92113323697534e-07	1.92113323697534e-07	1.92113323697534e-07	4.80283309243836e-08	4.80283309243836e-08	4.80283309243836e-08	4.80283309243836e-08	4.80283309243836e-08	4.80283309243836e-08	4.80283309243836e-08
unc-89	2.12816028350025e-08	2.12816028350025e-08	2.12816028350024e-08	2.12816028350024e-08	2.12816028350024e-08	2.12816028350024e-08	8.51264113400098e-08	8.51264113400098e-08	7.68265862343587e-06	8.51264113400098e-08	8.51264113400098e-08	8.51264113400098e-08	8.51264113400098e-08
unc-108	0.0054429554420333	0.00481097758886649	0.00481558668976657	0.00428240716097626	0.00819952408991678	0.00370752422214222	0.00544998396588471	0.00622967792088021	0.00376562886355294	0.0044329565065981	0.00328961975875289	0.00800231554445584	0.00539831708457038
